2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-240843056.0 max=230227584.0 mean=-10332316.0 std=62387880.0 norm=565615040.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-357729472.0 max=319611840.0 mean=-8474627.0 std=74129008.0 norm=667348672.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-552683264.0 max=307286752.0 mean=-5869012.0 std=92482832.0 norm=828855488.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-817373248.0 max=336896576.0 mean=-1822823.25 std=132131344.0 norm=1181931008.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-1359518336.0 max=763925888.0 mean=8266640.0 std=234702912.0 norm=2100548480.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-2298786304.0 max=1700968192.0 mean=31206150.0 std=438032576.0 norm=3927812096.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-3593922048.0 max=3982386176.0 mean=81439832.0 std=886203712.0 norm=7959846400.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-5841334784.0 max=8624791552.0 mean=190705696.0 std=1833768960.0 norm=16490183680.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-9156842496.0 max=19002054656.0 mean=410760128.0 std=3795440896.0 norm=34145681408.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-16012516352.0 max=41737437184.0 mean=963744064.0 std=7947114496.0 norm=71601913856.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-28378095616.0 max=92874588160.0 mean=2319921152.0 std=17698471936.0 norm=159654117376.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-74309337088.0 max=213565456384.0 mean=5350363136.0 std=40925626368.0 norm=369164845056.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-169811607552.0 max=477617520640.0 mean=12834766848.0 std=90131308544.0 norm=814291550208.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-421626576896.0 max=1093536972800.0 mean=28574935040.0 std=206092845056.0 norm=1860984373248.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-931017785344.0 max=2334732582912.0 mean=60871270400.0 std=442607796224.0 norm=3996067561472.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-1935641673728.0 max=4984312692736.0 mean=127385157632.0 std=947059556352.0 norm=8547040493568.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-4259258826752.0 max=10515698941952.0 mean=267720196096.0 std=1976175296512.0 norm=17836911099904.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-10036558430208.0 max=21748978286592.0 mean=584535375872.0 std=4264174551040.0 norm=38496613957632.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-20958620418048.0 max=47160443797504.0 mean=1296121462784.0 std=9188882251776.0 norm=83001434177536.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-1.1154961585998535 max=0.6428058743476868 mean=-0.03358381986618042 std=0.2842860519886017 norm=2.560412883758545 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-4.922738075256348 max=3.061868190765381 mean=-0.21174085140228271 std=0.9937788248062134 norm=9.08814811706543 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-9.365062713623047 max=5.796092987060547 mean=-0.47933682799339294 std=2.2000041007995605 norm=20.139080047607422 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-15.145782470703125 max=9.78388786315918 mean=-0.7682473659515381 std=3.7522034645080566 norm=34.256954193115234 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-22.557476043701172 max=15.573681831359863 mean=-1.1831035614013672 std=5.773697853088379 norm=52.71456527709961 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-38.461421966552734 max=28.52865219116211 mean=-2.066192865371704 std=9.477860450744629 norm=86.76358032226562 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-79.50215911865234 max=47.60688018798828 mean=-3.710017681121826 std=16.700410842895508 norm=153.0144805908203 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-145.91021728515625 max=66.71613311767578 mean=-6.325644493103027 std=27.88541603088379 norm=255.75146484375 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-238.68148803710938 max=95.17433166503906 mean=-9.408346176147461 std=43.90983963012695 norm=401.6556701660156 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-401.45556640625 max=129.5569610595703 mean=-14.412992477416992 std=72.28545379638672 norm=659.267578125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-668.41552734375 max=240.4713134765625 mean=-21.30072593688965 std=119.27660369873047 norm=1083.7205810546875 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-1101.4063720703125 max=509.39471435546875 mean=-31.135822296142578 std=208.29930114746094 norm=1883.7841796875 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1802.771240234375 max=1105.6885986328125 mean=-40.50445556640625 std=368.92230224609375 norm=3319.569580078125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-2796.573486328125 max=2478.518310546875 mean=-48.420494079589844 std=675.4734497070312 norm=6057.12060546875 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-4478.78955078125 max=5322.2138671875 mean=-31.987010955810547 std=1299.576416015625 norm=11627.2861328125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-6898.4267578125 max=11631.0693359375 mean=48.29597091674805 std=2574.364013671875 norm=23029.86328125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-11200.12890625 max=26209.69140625 mean=308.3470764160156 std=5425.482421875 norm=48605.3046875 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-24324.751953125 max=58359.90625 mean=984.4107666015625 std=11871.875 norm=106549.6953125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-53202.9453125 max=129827.5703125 mean=2389.757080078125 std=25258.794921875 norm=226930.40625 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-121472.0390625 max=275442.59375 mean=5751.34375 std=53609.859375 norm=482252.59375 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-262128.75 max=586484.125 mean=13409.318359375 std=113717.921875 norm=1024170.8125 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-555334.5 max=1225161.875 mean=30110.244140625 std=239410.59375 norm=2158222.5 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-1198833.25 max=2596522.0 mean=68936.453125 std=511535.75 norm=4616674.5 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-2657944.25 max=5767228.0 mean=155577.359375 std=1125734.0 norm=10164571.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-5574409.0 max=12497415.0 mean=340846.8125 std=2429297.75 norm=21941126.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-11681564.0 max=26936250.0 mean=766966.3125 std=5219587.0 norm=47186716.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-25393648.0 max=59719560.0 mean=1674167.75 std=11448960.0 norm=103491648.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-59172032.0 max=130157448.0 mean=3668232.75 std=25117006.0 norm=227036544.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-129984120.0 max=276831744.0 mean=7677721.0 std=54003376.0 norm=487878048.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-282156288.0 max=586177856.0 mean=16361334.0 std=114127440.0 norm=1031223168.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-598071680.0 max=1244696576.0 mean=35311152.0 std=242103952.0 norm=2188354816.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-1248804352.0 max=2636449536.0 mean=77872440.0 std=520751168.0 norm=4709529600.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-2802055168.0 max=5867463168.0 mean=172412208.0 std=1149716480.0 norm=10398361600.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-5195161600.0 max=12251528192.0 mean=362668416.0 std=2365017344.0 norm=21400627200.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-12569245696.0 max=27635404800.0 mean=794166656.0 std=5292592640.0 norm=47868346368.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-29412827136.0 max=58899775488.0 mean=1641540608.0 std=11489001472.0 norm=103804370944.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-58080935936.0 max=118349987840.0 mean=3366553088.0 std=23232831488.0 norm=209971085312.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-126149050368.0 max=255747833856.0 mean=7371251712.0 std=49947635712.0 norm=451584032768.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-262406029312.0 max=541186031616.0 mean=15465054208.0 std=106083966976.0 norm=958873403392.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-540562096128.0 max=1131031822336.0 mean=32467113984.0 std=220754526208.0 norm=1995728879616.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-1203266650112.0 max=2399604572160.0 mean=66822909952.0 std=469337866240.0 norm=4240220356608.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-2426614054912.0 max=4928644317184.0 mean=139395563520.0 std=960956203008.0 norm=8685011599360.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-4530226331648.0 max=10082581479424.0 mean=288217268224.0 std=1936980443136.0 norm=17515620073472.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-9289775185920.0 max=20853024620544.0 mean=652748062720.0 std=4071077445632.0 norm=36877906214912.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-20127152078848.0 max=48419829710848.0 mean=1426899337216.0 std=9176117936128.0 norm=83060053770240.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-39156956790784.0 max=103057698324480.0 mean=3297556299776.0 std=19884656295936.0 norm=180282745421824.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-94064313630720.0 max=240030790451200.0 mean=7212610617344.0 std=45297837277184.0 norm=410260007288832.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-202576242933760.0 max=510824686813184.0 mean=15355869134848.0 std=98596435263488.0 norm=892504874418176.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-458444406521856.0 max=1141202741100544.0 mean=34393007587328.0 std=218776289148928.0 norm=1980827239972864.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-1043859186384896.0 max=2498847674728448.0 mean=75313383997440.0 std=483990972661760.0 norm=4381044077756416.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-2367618707095552.0 max=5575119342665728.0 mean=159499801329664.0 std=1063955673907200.0 norm=9622647667163136.0 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-5031093015150592.0 max=1.1975424309460992e+16 mean=346811998928896.0 std=2279222374563840.0 norm=2.062063405681869e+16 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-1.1080483047735296e+16 max=2.53451925716992e+16 mean=744000541687808.0 std=4891043795304448.0 norm=4.425005591324262e+16 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-2.4000388919197696e+16 max=5.492928164134912e+16 mean=1601078177038336.0 std=1.0614843094597632e+16 norm=9.601597817697075e+16 nan=0 inf=0
2026-03-04 13:18:27 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-5.181643537409638e+16 max=1.1882855094078669e+17 mean=3543546124566528.0 std=2.299252545106739e+16 norm=2.0807943164054733e+17 nan=0 inf=0
